Date,Sport_Group,Sport,Events,Medal_Ceremony,Venue,Latitude,Longitude
2021-07-29T08:30:00Z,Rugby,Rugby,Women's Pool Round (6 matches),FALSE,Tokyo Stadium,35.66446761779039,139.52756286092847
2021-07-29T09:00:00Z,Badminton,Badminton,Men's Singles Round of 16,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-29T09:00:00Z,Badminton,Badminton,Women's Doubles Quarterfinals,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-29T09:00:00Z,Judo,Judo,Women -70 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-29T09:00:00Z,Judo,Judo,Women -70 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-29T09:00:00Z,Judo,Judo,Men -90 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-29T09:00:00Z,Judo,Judo,Men -90 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-29T09:00:00Z,Judo,Judo,Women -70 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-29T09:00:00Z,Judo,Judo,Women -70 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-29T09:00:00Z,Judo,Judo,Men -90 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-29T09:00:00Z,Judo,Judo,Men -90 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-29T09:00:00Z,Boxing,Boxing,Men's Middle (69-75kg) - Preliminaries - Round of 16,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-29T09:00:00Z,Boxing,Boxing,Men's Super Heavy (+91kg) - Preliminaries - Round of 16,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-29T09:00:00Z,Boxing,Boxing,Women's Fly (48-51kg) - Preliminaries - Round of 16,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-29T09:20:00Z,Basketball,Basketball,Women's Preliminary Round Group A: Spain vs Serbia,FALSE,Saitama Super Arena,NA,NA
2021-07-29T10:20:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group A: Greece vs Japan,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-29T10:20:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group B: Serbia vs Australia,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-29T10:30:00Z,Fencing,Fencing,Women's Foil Team Bronze Medal Match,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-29T10:30:00Z,Fencing,Fencing,Women's Foil Team Gold Medal Match,TRUE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-29T10:30:00Z,Hockey,Hockey,Women's Pool B: Spain vs China,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-29T10:30:00Z,Hockey,Hockey,Women's Pool B: Japan vs Argentina,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-29T11:00:00Z,Baseball/Softball,Baseball,Baseball Opening Round,FALSE,Yokohama Baseball Stadium,NA,NA
2021-07-29T11:00:00Z,Swimming,Swimming,Women's 800m Freestyle - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-29T11:00:00Z,Swimming,Swimming,Men's 100m Butterfly - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-29T11:00:00Z,Swimming,Swimming,Women's 200m Backstroke - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-29T11:00:00Z,Swimming,Swimming,Mixed 4 x 100m Medley Relay - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-29T11:00:00Z,Hockey,Hockey,Women's Pool A: Great Britain vs Netherlands,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-29T11:00:00Z,Hockey,Hockey,Women's Pool B: New Zealand vs Australia,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-29T11:30:00Z,Handball,Handball,Women's Preliminary Round Group B: Hungary vs ROC,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-29T11:30:00Z,Handball,Handball,Women's Preliminary Round Group B: Sweden vs France,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-29T11:40:00Z,Volleyball,Volleyball,Women's Preliminary Round - Pool A: Japan vs Brazil,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-29T11:40:00Z,Volleyball,Volleyball,Women's Preliminary Round - Pool B: United States vs Turkey,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-29T11:50:00Z,Artistic Gymnastics,Artistic Gymnastics,Women's All-Around Final,FALSE,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
2021-07-29T12:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-29T12:00:00Z,Table Tennis,Table Tennis,Women's Singles Bronze Medal Match,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-29T12:00:00Z,Table Tennis,Table Tennis,Women's Singles Gold Medal Match,TRUE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-29T13:00:00Z,Basketball,Basketball,Men's Preliminary Round Group C: Spain vs Argentina,FALSE,Saitama Super Arena,NA,NA
2021-07-30T00:00:00Z,Surfing,Surfing,Competition TBD,FALSE,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
2021-07-30T23:30:00Z,Golf,Golf,Men's Individual Stroke Play Round 2,FALSE,Kasumigaseki Country Club,35.899811713519725,139.40574870339583
2021-07-30T00:30:00Z,Equestrian,Equestrian,Eventing Dressage Team and Individual Day 1 - Session 1,FALSE,Equestrian Park,35.6369951864692,139.63364991415503
2021-07-30T00:45:00Z,Rowing,Rowing,Women's Single Sculls Final C,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Men's Single Sculls Final C,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Women's Single Sculls Final B,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Men's Single Sculls Final B,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Women's Single Sculls Final A,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Men's Single Sculls Final A,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Women's Single Sculls Victory Ceremony,TRUE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Women's Eight Final A,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Men's Single Sculls Victory Ceremony,TRUE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T00:45:00Z,Rowing,Rowing,Men's Eight Final A,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-30T01:00:00Z,Rugby,Rugby,Women's Pool Round (6 matches),FALSE,Tokyo Stadium,35.66446761779039,139.52756286092847
2021-07-30T01:00:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool A: Canada vs Venezuela,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-30T01:00:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool B: Brazil vs United States,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-30T01:00:00Z,Athletics,Athletics,Men's 3000m Steeplechase Round 1,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T01:00:00Z,Athletics,Athletics,Men's High Jump Qualifying Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T01:00:00Z,Athletics,Athletics,Men's Discus Throw Qualifying Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T01:00:00Z,Athletics,Athletics,Women's 800m Round 1,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T01:00:00Z,Athletics,Athletics,Men's 400m Hurdles Round 1,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T01:00:00Z,Athletics,Athletics,Women's 100m Round 1,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T01:00:00Z,Handball,Handball,Men's Preliminary Round Group A: Argentina vs Brazil,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-30T01:00:00Z,Handball,Handball,Men's Preliminary Round Group B: Bahrain vs Japan,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-30T01:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-30T01:00:00Z,Badminton,Badminton,Women's Singles Quarterfinals,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-30T01:00:00Z,Badminton,Badminton,Mixed Doubles Bronze Medal Match,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-30T01:00:00Z,Shooting,Shooting,25m Pistol Women's Qualification,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-30T01:00:00Z,Shooting,Shooting,25m Pistol Women's Finals,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-30T01:30:00Z,Hockey,Hockey,Women's Pool A: South Africa vs Germany,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-30T01:30:00Z,Hockey,Hockey,Women's Pool A: Ireland vs India,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-30T01:30:00Z,Archery,Archery,Women's Individual 1/8 Eliminations,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-30T02:00:00Z,Basketball,Basketball,Women's Preliminary Round Group C: Belgium vs Puerto Rico,FALSE,Saitama Super Arena,NA,NA
2021-07-30T02:00:00Z,Hockey,Hockey,Men's Pool A: Australia vs Spain,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-30T02:00:00Z,Hockey,Hockey,Men's Pool B: Canada vs South Africa,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-30T02:00:00Z,Fencing,Fencing,Men's Epée Team Table of 16,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-30T02:00:00Z,Fencing,Fencing,Men's Epée Team Quarterfinals,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-30T02:00:00Z,Fencing,Fencing,Men's Epée Team Classification 5-8,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-30T02:00:00Z,Fencing,Fencing,Men's Epée Team Semifinals,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-30T02:00:00Z,Fencing,Fencing,Men's Epée Team Placement 5-6,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-30T02:00:00Z,Fencing,Fencing,Men's Epée Team Placement 7-8,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-30T02:00:00Z,Cycling Bmx Racing,Cycling Bmx Racing,Men's Semifinals,FALSE,Ariake Urban Sports Park,NA,NA
2021-07-30T02:00:00Z,Cycling Bmx Racing,Cycling Bmx Racing,Women's Semifinals,FALSE,Ariake Urban Sports Park,NA,NA
2021-07-30T02:00:00Z,Cycling Bmx Racing,Cycling Bmx Racing,Men's Final,FALSE,Ariake Urban Sports Park,NA,NA
2021-07-30T02:00:00Z,Cycling Bmx Racing,Cycling Bmx Racing,Women's Final,FALSE,Ariake Urban Sports Park,NA,NA
2021-07-30T02:30:00Z,Swimming,Swimming,Men's 100m Butterfly Semifinals,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T02:30:00Z,Swimming,Swimming,Women's 200m Breaststroke Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T02:30:00Z,Swimming,Swimming,Men's 200m Backstroke Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T02:30:00Z,Swimming,Swimming,Women's 100m Freestyle Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T02:30:00Z,Swimming,Swimming,Women's 200m Breaststroke Victory Ceremony,TRUE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T02:30:00Z,Swimming,Swimming,Men's 200m Individual Medley Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T02:30:00Z,Swimming,Swimming,Men's 200m Backstroke Victory Ceremony,TRUE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T02:30:00Z,Swimming,Swimming,Women's 200m Backstroke Semifinals,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T03:00:00Z,Boxing,Boxing,Women's Light (57-60kg) - Preliminaries - Round of 16,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T03:00:00Z,Boxing,Boxing,Women's Welter (64-69kg) Quarterfinals,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T03:00:00Z,Boxing,Boxing,Men's Welter (63-69kg) Quarterfinals,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T03:00:00Z,Boxing,Boxing,Men's Light Heavy (75-81kg) Quarterfinals,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T03:00:00Z,Boxing,Boxing,Men's Heavy (81-91kg) Quarterfinals,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T02:00:00Z,Judo,Judo,Women +78 kg Elimination Rounds,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T02:00:00Z,Judo,Judo,Women +78 kg Quarterfinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T02:00:00Z,Judo,Judo,Men +100 kg Elimination Rounds,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T02:00:00Z,Judo,Judo,Men +100 kg Quarterfinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T04:00:00Z,Baseball/Softball,Baseball,Baseball Opening Round,FALSE,Yokohama Baseball Stadium,NA,NA
2021-07-30T04:00:00Z,Tennis,Tennis,Men's Singles Semifinals,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-30T04:00:00Z,Tennis,Tennis,Men's Doubles Gold Medal Match,TRUE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-30T04:00:00Z,Tennis,Tennis,Men's Doubles Bronze Medal Match,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-30T04:00:00Z,Tennis,Tennis,Mixed Doubles Semifinals,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-30T04:00:00Z,Sailing,Sailing,Laser Men,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-30T04:00:00Z,Sailing,Sailing,Laser Radial Women,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-30T04:00:00Z,Sailing,Sailing,470 Men,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-30T04:00:00Z,Sailing,Sailing,470 Women,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-30T04:00:00Z,Sailing,Sailing,49er Men,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-30T04:00:00Z,Sailing,Sailing,49er FX Women,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-30T05:00:00Z,Trampoline Gymnastics,Trampoline Gymnastics,Women's Qualification,FALSE,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
2021-07-30T05:00:00Z,Trampoline Gymnastics,Trampoline Gymnastics,Women's Final,FALSE,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
2021-07-30T05:40:00Z,Basketball,Basketball,Women's Preliminary Round Group B: United States vs Japan,FALSE,Saitama Super Arena,NA,NA
2021-07-30T06:00:00Z,Canoe Slalom,Canoe Slalom,Kayak (K1) Men Semi-final,FALSE,Kasai Canoe Slalom Centre,35.643601065815034,139.85504382104045
2021-07-30T06:00:00Z,Canoe Slalom,Canoe Slalom,Kayak (K1) Men Final,FALSE,Kasai Canoe Slalom Centre,35.643601065815034,139.85504382104045
2021-07-30T06:00:00Z,Water Polo,Water Polo,Women's Preliminary Round - Group A: South Africa vs Netherlands,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-30T06:00:00Z,Water Polo,Water Polo,Women's Preliminary Round - Group B: United States vs ROC,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-30T06:15:00Z,Handball,Handball,Men's Preliminary Round Group A: France vs Spain,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-30T06:15:00Z,Handball,Handball,Men's Preliminary Round Group B: Sweden vs Egypt,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-30T06:20:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool A: Japan vs Poland,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-30T06:20:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool B: Argentina vs Tunisia,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-30T06:45:00Z,Archery,Archery,Women's Individual Quarterfinals,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-30T06:45:00Z,Archery,Archery,Women's Individual Semifinals,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-30T06:45:00Z,Archery,Archery,Women's Individual Bronze Medal Match,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-30T06:45:00Z,Archery,Archery,Women's Individual Gold Medal Match,TRUE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-30T07:00:00Z,Diving,Diving,Women's 3m Springboard Preliminary,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T07:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-30T07:30:00Z,Badminton,Badminton,Mixed Doubles Gold Medal Match,TRUE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-30T07:30:00Z,Badminton,Badminton,Mixed Doubles Victory Ceremony,TRUE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-30T07:30:00Z,Badminton,Badminton,Women's Singles Quarterfinals,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-30T07:30:00Z,Badminton,Badminton,Men's Doubles Semifinals,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-30T08:30:00Z,Rugby,Rugby,Women's Placing 9-12 (2 matches),FALSE,Tokyo Stadium,35.66446761779039,139.52756286092847
2021-07-30T08:30:00Z,Rugby,Rugby,Women's Quarter-finals (4 matches),FALSE,Tokyo Stadium,35.66446761779039,139.52756286092847
2021-07-30T09:00:00Z,Boxing,Boxing,Women's Light (57-60kg) - Preliminaries - Round of 16,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T09:00:00Z,Boxing,Boxing,Women's Welter (64-69kg) Quarterfinals,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T09:00:00Z,Boxing,Boxing,Men's Welter (63-69kg) Quarterfinals,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T09:00:00Z,Boxing,Boxing,Men's Light Heavy (75-81kg) Quarterfinals,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T09:00:00Z,Boxing,Boxing,Men's Heavy (81-91kg) Quarterfinals,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-30T09:00:00Z,Football,Football,Women's Quarterfinal (4 matches),FALSE,Miyagi Stadium,38.33557331725407,140.95096377309127
2021-07-30T09:00:00Z,Judo,Judo,Women +78 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T09:00:00Z,Judo,Judo,Women +78 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T09:00:00Z,Judo,Judo,Men +100 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T09:00:00Z,Judo,Judo,Men +100 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T09:00:00Z,Judo,Judo,Women +78 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T09:00:00Z,Judo,Judo,Women +78 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T09:00:00Z,Judo,Judo,Men +100 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T09:00:00Z,Judo,Judo,Men +100 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-30T09:20:00Z,Basketball,Basketball,Women's Preliminary Round Group B: France vs Nigeria,FALSE,Saitama Super Arena,NA,NA
2021-07-30T09:30:00Z,Equestrian,Equestrian,Eventing Dressage Team and Individual Day 1 - Session 2,FALSE,Equestrian Park,35.6369951864692,139.63364991415503
2021-07-30T10:20:00Z,Water Polo,Water Polo,Women's Preliminary Round - Group B: Japan vs Hungary,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-30T10:20:00Z,Water Polo,Water Polo,Women's Preliminary Round - Group A: Spain vs Australia,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-30T10:30:00Z,Fencing,Fencing,Men's Epée Team Bronze Medal Match,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-30T10:30:00Z,Fencing,Fencing,Men's Epée Team Gold Medal Match,TRUE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-30T10:30:00Z,Hockey,Hockey,Men's Pool A: Japan vs India,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-30T10:30:00Z,Hockey,Hockey,Men's Pool B: Germany vs Netherlands,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-30T11:00:00Z,Baseball/Softball,Baseball,Baseball Opening Round,FALSE,Yokohama Baseball Stadium,NA,NA
2021-07-30T11:00:00Z,Swimming,Swimming,Men's 50m Freestyle - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T11:00:00Z,Swimming,Swimming,Women's 50m Freestyle - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T11:00:00Z,Swimming,Swimming,Men's 1500m Freestyle - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T11:00:00Z,Swimming,Swimming,Women's 4 x 100m Medley Relay - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T11:00:00Z,Swimming,Swimming,Men's 4 x 100m Medley Relay - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-30T11:00:00Z,Athletics,Athletics,Women's 5000m Round 1,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T11:00:00Z,Athletics,Athletics,Women's Triple Jump Qualifying Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T11:00:00Z,Athletics,Athletics,Women's Shot Put Qualifying Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T11:00:00Z,Athletics,Athletics,Mixed 4 x 400m Relay Round 1,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T11:00:00Z,Athletics,Athletics,Men's 10000m Final,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-30T11:00:00Z,Hockey,Hockey,Men's Pool A: Argentina vs New Zealand,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-30T11:00:00Z,Hockey,Hockey,Men's Pool B: Belgium vs Great Britain,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-30T11:30:00Z,Handball,Handball,Men's Preliminary Round Group B: Portugal vs Denmark,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-30T11:30:00Z,Handball,Handball,Men's Preliminary Round Group A: Germany vs Norway,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-30T11:40:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool A: Italy vs Islamic Rep. of Iran,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-30T11:40:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool B: ROC vs France,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-30T12:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-30T12:00:00Z,Table Tennis,Table Tennis,Men's Singles Bronze Medal Match,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-30T12:00:00Z,Table Tennis,Table Tennis,Men's Singles Gold Medal Match,TRUE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-30T13:00:00Z,Basketball,Basketball,Women's Preliminary Round Group C: China vs Australia,FALSE,Saitama Super Arena,NA,NA
2021-07-31T00:00:00Z,Surfing,Surfing,Competition TBD,FALSE,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
2021-07-31T23:30:00Z,Triathlon,Triathlon,Mixed Relay,FALSE,Odaiba Marine Park,35.630141395249126,139.7762643781928
2021-07-31T23:30:00Z,Golf,Golf,Men's Individual Stroke Play Round 3,FALSE,Kasumigaseki Country Club,35.899811713519725,139.40574870339583
2021-07-31T00:30:00Z,Equestrian,Equestrian,Eventing Dressage Team and Individual Day 2 - Session 3,FALSE,Equestrian Park,35.6369951864692,139.63364991415503
2021-07-31T01:00:00Z,Athletics,Athletics,Women's 400m Hurdles Round 1,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-31T01:00:00Z,Athletics,Athletics,Women's Discus Throw Qualifying Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-31T01:00:00Z,Athletics,Athletics,Men's Pole Vault Qualifying Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-31T01:00:00Z,Athletics,Athletics,Men's 800m Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-31T01:00:00Z,Athletics,Athletics,Women's 100m Hurdles Qualifying Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-31T01:00:00Z,Athletics,Athletics,Men's 100m Preliminary Round,FALSE,Olympic Stadium,35.67786383266573,139.71366292613558
2021-07-31T01:00:00Z,Shooting,Shooting,Trap Mixed Team Qualification,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
